show_id,type,title,director,cast,date_added,release_year,rating,duration,listed_in,description,plataforma,age_category,imdbRating
s7787,TV Show,Power Rangers: Megaforce,Desconocido,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Shailesh Prajapati, Ian Harcourt",2016-01-01,2013,TV-Y7,1 Season,Kids' TV,"When Earth is threatened by a massive alien invasion, the planet's supernatural guardian calls upon five teenagers to form the ultimate defense team.",netflix,Para niños mayores,Error 401 en la búsqueda
s7796,TV Show,Prince Jai Aur Dumdaar Viru,Bhavik Thakore,No Disponible,2020-10-18,2017,TV-Y,1 Season,"Kids' TV, TV Comedies","A prince and a commoner who are best friends keep having to thwart the plots of the prince's scheming, ambitious minister.",netflix,Para todas las edades / niños pequeños,Error 401 en la búsqueda
s7799,TV Show,Prohibition: A Film by Ken Burns and Lynn Novick,Desconocido,Peter Coyote,2017-02-22,2011,TV-PG,1 Season,"Crime TV Shows, Docuseries","Ken Burns's documentary traces the passage of the 18th Amendment, the social and legal effects of prohibiting alcohol, and the repeal of Prohibition.",netflix,Para niños mayores,Error 401 en la búsqueda
s7801,TV Show,Psiconautas,Desconocido,"Guillermo Toledo, Gabriel Goity, Florencia PeÃ±a, Julieta Zylberberg, MartÃ­n Piroyansky, Luis Ziembrowski, VerÃ³nica LlinÃ¡s, Emilio Disi",2018-04-15,2016,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",A Spanish con man masquerades as a therapist and starts leading group sessions in Argentina for a crew of gullible misfits.,netflix,Para adultos,Error 401 en la búsqueda
s7807,TV Show,Pyaar Tune Kya Kiya,Desconocido,"Meiyang Chang, Surbhi Jyoti",2017-06-01,2014,TV-14,3 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas","From teen lovers defying social and religious taboos to a student falling for her teacher, these stories explore joy and heartache in modern romance.",netflix,Para adolescentes,Error 401 en la búsqueda
s7809,TV Show,QuÃ© pena tu serie,Desconocido,"Ariel Levy, Andrea Velasco, Lucy Cominetti, Ignacia Allamand, Paz BascuÃ±Ã¡n, Claudia CeledÃ³n, NicolÃ¡s MartÃ­nez",2016-11-04,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","Javier is happily in love with Sofia, so when she breaks up their perfect life, he has to get her back â or maybe try finding a new perfect love.",netflix,Para adultos,Error 401 en la búsqueda
s7811,TV Show,Queen of No Marriage,Desconocido,"Ethan Juan, Cheryl Yang, Harry Chang, Sylvia Yang, James Wen, Patrick Lee",2016-08-01,2009,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Sparks begin to fly when a successful 33-year-old single woman and a 25-year-old romantic with few prospects navigate love and differences.,netflix,Para adultos,Error 401 en la búsqueda
s7813,TV Show,Queens of Comedy,Desconocido,No Disponible,2018-05-01,2017,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",Eight women perform in front of celebrity judges and compete for the title of Indiaâs top female stand-up comedian.,netflix,Para adultos,Error 401 en la búsqueda
s7814,TV Show,Queens vs. Kings,Desconocido,"Varun Thakur, Anu Menon, Rahul Subramanian, Siddharth Dudeja, Supriya Joshi, Utsav Chakraborty, Saadiya Ali, Kavya Bector, Kumar Varun",2018-10-25,2018,TV-14,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies","No ""ism"" is left unturned in this celebrity game show that battles stereotypes and sexism by pitting male and female comedians against each other.",netflix,Para adolescentes,Error 401 en la búsqueda
s7816,TV Show,Rab Se Sohna Isshq,Desconocido,"Ekta Kaul, Ashish Sharma, Kanan Malhotra, Sukirti Kandpal",2017-06-01,2012,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","A complex love triangle goes horribly wrong in this epic, multigenerational saga involving romance, revenge, mistaken identity and amnesia.",netflix,Para adolescentes,Error 401 en la búsqueda
s7829,TV Show,Ramayan,Desconocido,"Gagan Malik, Neha Sargam, Neil Bhatt",2018-04-01,2012,TV-14,1 Season,"International TV Shows, TV Dramas",A prince's divine destiny to rule as a king is thwarted by his stepmother's scheme to put her own child on the throne in this legendary epic.,netflix,Para adolescentes,Error 401 en la búsqueda
s7836,TV Show,Razia Sultan,Desconocido,"Pankhuri Awasthy, Saurabh Pandey, Rohit Purohit, Sooraj Tapar, Mohit Abrol, Seema Kapoor",2017-04-01,2015,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","This sweeping historical drama charts the rise of a remarkable real-life figure, the first woman to ever rule the Delhi Sultanate.",netflix,Para adolescentes,Error 401 en la búsqueda
s7839,TV Show,Reality of Dream,Desconocido,"Sean Jindachot, Jintanutda Lummakanon, Charebelle Lanlalin, Aon Korakot Tunkaew, Attaporn Teemakorn, Rath Rattasin Nalintanapat, Ak Akarat, Geng Wayo Assawarungruang, Pemy Peramin Thabkaew",2018-07-31,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Five friends from college chase their post-grad dreams of becoming a successful writer, film director, singer, rich wife and out-and-proud hair stylist.",netflix,Para adultos,Error 401 en la búsqueda
s7841,TV Show,Rebelde,Desconocido,"AnahÃ­, Dulce MarÃ­a, Alfonso Herrera, Christopher Von Uckermann, Maite Perroni, Christian ChÃ¡vez, Juan Ferrara, Ninel Conde, Leticia PerdigÃ³n, Enrique Rocha",2017-12-31,2004,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","Six students at an exclusive prep school, some on scholarship, discover that music can close the class divide.",netflix,Para adolescentes,Error 401 en la búsqueda
s7843,TV Show,Rectify,Desconocido,"Aden Young, Abigail Spencer, J. Smith-Cameron, Clayne Crawford, Luke Kirby, Adelaide Clemens, Jake Austin Walker, Jayson Warner Smith, Bruce McKinnon, J.D. Evermore, Michael O'Neill, Sean Bridgers, Johnny Ray Gill, Sharon Conley, Michael Vartan",2017-03-04,2016,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","Convicted of rape and murder at age 18, Daniel Holden spends nearly 20 years on death row until DNA evidence brings the verdict into question.",netflix,Para adultos,Error 401 en la búsqueda
s7848,TV Show,Red vs. Blue,Desconocido,"Burnie Burns, Jason SaldaÃ±a, Gustavo Sorola, Geoff Lazer Ramsey, Joel Heyman, Matt Hullum, Dan Godwin, Kathleen Zuelch, Yomary Cruz, Nathan Zellner",,2015,NR,13 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy","This parody of first-person shooter games, military life and science-fiction films centers on a civil war fought in the middle of a desolate canyon.",netflix,Desconocido,Error 401 en la búsqueda
s7851,TV Show,Reggie Yates Outside Man,Desconocido,Reggie Yates,2017-12-15,2017,TV-MA,2 Seasons,"British TV Shows, Docuseries, International TV Shows","Award-winning filmmaker Reggie Yates travels around the world tackling big issues such as gun violence, racism, gay rights and addiction.",netflix,Para adultos,Error 401 en la búsqueda
s7857,TV Show,Republic of Doyle,Desconocido,"Allan Hawco, Krystin Pellerin, Marthe Bernard, Mark O'Brien, Sean McGinley, Lynda Boyd, Bob Cole, Steve O'Connell, Sean Panting, Rachel Wilson",2020-05-28,2014,TV-14,6 Seasons,"Crime TV Shows, TV Comedies, TV Dramas",A pair of father and son private investigators tries to keep their combustible personal lives in check while tackling an intriguing array of cases.,netflix,Para adolescentes,Error 401 en la búsqueda
s7863,TV Show,Revenge,Desconocido,"Lalita Panyopas, Saksit Tangtong, Tao Somchai Khemklad, Tack Parunyu Rojanawuttitum, Pongsatorn Jongwilas, Chaleumpol Tikumpornteerawong, Akarin Akaranitimaytharatt, Kanthi Pitithan, Plerng Pollapakk Vacharaponghiran, Kritteera Inpornwijit",2019-05-02,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","After a mother and her daughter are gang-raped by seven men, the daughter suffers a mental breakdown, and the single mom sets out to get revenge.",netflix,Para adultos,Error 401 en la búsqueda
s7865,TV Show,Revolting Rhymes,"Jani Lachauer, Jakob Schuh","Rob Brydon, Bertie Carvel, Gemma Chan, Dominic West, Isaac Hempstead Wright, Bel Powley, Tamsin Greig, Rose Leslie, David Walliams",2018-02-01,2017,TV-PG,1 Season,"British TV Shows, Kids' TV",Popular fairy tales take on a darkly comic edge in these short animated films based on a book by Roald Dahl and illustrator Quentin Blake.,netflix,Para niños mayores,Error 401 en la búsqueda
s7868,TV Show,"Rica, Famosa, Latina",Desconocido,No Disponible,2019-04-26,2016,TV-MA,4 Seasons,"International TV Shows, Reality TV, Spanish-Language TV Shows","This reality series follows the lives of a group of wealthy, successful Latina women in Los Angeles.",netflix,Para adultos,Error 401 en la búsqueda
s7871,TV Show,Ripper Street,Desconocido,"Matthew Macfadyen, Jerome Flynn, Adam Rothenberg, David Wilmot, MyAnna Buring, David Dawson, Amanda Hale, Charlene McKenna, Jonathan Barnwell, Clive Russell",2017-09-08,2017,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, TV Dramas","It's been six months since the last Jack the Ripper killing, and East London is hopeful that his reign of terror might have run its course.",netflix,Para adultos,Error 401 en la búsqueda
s7873,TV Show,Rishta.com,Desconocido,"Shruti Seth, Kavi Shastri, Siddhant Karnick, Kavin Dave",2018-03-15,2010,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Partners at an Indian matrimonial agency face endlessly challenging and often impossible demands as they help clients make the perfect match.,netflix,Para adolescentes,Error 401 en la búsqueda
s7879,TV Show,Robotech,Desconocido,"Jean-Claude Ballard, Gregory Snegoff, Cam Clarke, Melissa Newman, Tony Oliver, Larry Abraham, Robert Axelrod, Robert V. Barron",2016-10-01,1985,TV-MA,1 Season,Anime Series,"When a mysterious spaceship crashes in the Pacific, the people of Earth work to master the science of robotechnology and rebuild the giant fortress.",netflix,Para adultos,Error 401 en la búsqueda
s7893,TV Show,Roonpi Secret Love,Desconocido,"Kanyawee Songmuang, Korapat Kirdpan",2019-06-21,2016,TV-14,3 Seasons,"International TV Shows, Romantic TV Shows, Teen TV Shows",High school senior Belle pursues a shy junior boy. Dog-phobic Emma meets a handsome veterinary student. Baking blogger Mielle falls for her critic.,netflix,Para adolescentes,Error 401 en la búsqueda
s7897,TV Show,Royal Pains,Jay Chandrasekhar,"Mark Feuerstein, Paulo Costanzo, Reshma Shetty, Jill Flint, Campbell Scott, Brooke D'Orsay, Dieter Riesle",2017-05-18,2016,TV-PG,8 Seasons,"TV Comedies, TV Dramas",Dr. Hank Lawson unexpectedly gets a career upgrade as a freelance physician treating New York's aristocratic upper crust in their posh Hamptons homes.,netflix,Para niños mayores,Error 401 en la búsqueda
s7898,TV Show,Rubi,Desconocido,"BÃ¡rbara Mori, Eduardo Santamarina, SebastiÃ¡n Rulli, Jacqueline Bracamontes, Ana MartÃ­n, Yadhira Carrillo, Miguel Pizarro, Manuel Landeta, Antonio Medellin, Ana Bertha EspÃ­n, JosÃ© ElÃ­as Moreno, Olivia Bucio",2017-12-31,2004,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","Ruby, jealous of her wealthy best friend Maribel, cooks up a scheme to marry a millionaire. Hector, Maribel's boyfriend, is her target.",netflix,Para niños mayores,Error 401 en la búsqueda
s7907,TV Show,Rurouni Kenshin,Desconocido,"Mayo Suzukaze, Miki Fujitani, Miina Tominaga, Yuji Ueda, Mika Doi, Yoshito Yasuhara, Hirotaka Suzuoki, Tomo Sakurai, Shuichi Ikeda",2020-01-01,1998,TV-14,3 Seasons,"Anime Series, International TV Shows","A nomadic swordsman arrives at a martial arts school in Meiji-era Japan, where he lands in the middle of a conflict involving the opium trade.",netflix,Para adolescentes,Error 401 en la búsqueda
s7909,TV Show,Russell Peters vs. the World,Desconocido,Russell Peters,2013-10-14,2013,NR,1 Season,"Docuseries, Stand-Up Comedy & Talk Shows","A four-part docu-series that's an exclusive, backstage pass to global comedy superstar Russell Peters' record-breaking ""Notorious"" world tour.",netflix,Desconocido,Error 401 en la búsqueda
s7919,TV Show,Sadqay Tumhare,Ehtesham Uddin,"Mahira Khan, Samiya Mumtaz, Adnan Malik, Rehan Sheikh, Sanya Shamshad, Qavi Khan",2016-12-15,2014,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","An arranged engagement between a village girl and her city cousin shows signs of true love, but an indiscretion decades ago could doom their romance.",netflix,Para niños mayores,Error 401 en la búsqueda
s7943,TV Show,Satrangi,Desconocido,Deepali Sahay,2017-04-01,2014,TV-PG,1 Season,"Docuseries, International TV Shows",Young musicians from 13 states in India demonstrate their cultural heritage by performing regional folk music using traditional instruments.,netflix,Para niños mayores,Error 401 en la búsqueda
s7949,TV Show,Save Our Shelter,Desconocido,"Rocky Kanaka, Rob North",2018-08-18,2015,TV-G,1 Season,Reality TV,"Pet rescue expert Rocky Kanaka and renovation specialist Rob North travel across North America, transforming animal shelters to help homeless pets.",netflix,Para todas las edades / niños pequeños,Error 401 en la búsqueda
s7954,TV Show,Scandal,Desconocido,"Kerry Washington, Columbus Short, Darby Stanchfield, Katie Lowes, Guillermo DÃ­az, Joshua Malina, Jeff Perry, Bellamy Young, Tony Goldwyn, Scott Foley",2018-05-19,2018,TV-14,7 Seasons,"Crime TV Shows, TV Dramas","A powerful team of Washington, D.C. lawyers makes scandals disappear while handling government crises and coping with problems of their own.",netflix,Para adolescentes,Error 401 en la búsqueda
s7969,TV Show,Secret Affair,Desconocido,"Hee-ae Kim, Ah-in Yoo, Hye-jin Shim, Hyuk-kwon Park, Hye-eun Kim, Soo-jin Kyung, Yong-gun Kim, Chang-wan Kim, Tae-hwan Choi, Kan-hie Lee",2017-05-22,2014,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","A married middle-aged woman is swept off her feet, both romantically and artistically, by a gifted young pianist.",netflix,Para adolescentes,Error 401 en la búsqueda
s7983,TV Show,Sensitive Skin,Desconocido,"Kim Cattrall, Don McKellar, Nicolas Wright, Joanna Gleason, Colm Feore, ClÃ© Bennett, Bob Martin, Elliott Gould",2019-12-01,2016,TV-MA,1 Season,TV Comedies,Davina and Al try to revamp their lives as they struggle with the uncertainties of middle age in this darkly comic adaptation of the British hit.,netflix,Para adultos,Error 401 en la búsqueda
s7985,TV Show,Servant of the People,Desconocido,"Vladimir Zelenskiy, Natalya Sumskaya, Viktor Saraykin, Stanislav Boklan, Ekaterina Kisten, Anna Koshmal, Yelena Kravets, Aleksandr Pikalov, Evgeniy Koshevoy, Yuri Krapov",2017-03-01,2015,TV-14,1 Season,"International TV Shows, TV Comedies","After a Ukrainian high school teacher's tirade against government corruption goes viral on social media, he finds himself the country's new president.",netflix,Para adolescentes,Error 401 en la búsqueda
s7992,TV Show,Shadow of Truth,Desconocido,No Disponible,2017-01-27,2016,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",This documentary series explores the explosive 2006 murder case of a 13-year-old Israeli girl and the subsequent conviction of a Ukrainian immigrant.,netflix,Para adultos,Error 401 en la búsqueda
s7994,TV Show,Shaka Zulu,Desconocido,"Edward Fox, Robert Powell, Trevor Howard, Fiona Fullerton, Christopher Lee, Henry Cele, Dudu Mkhize, Roy Dotrice, Gordon Jackson, Kenneth Griffith, Conrad Magwaza, Patrick Ndlovu, Roland Mqwebu, Gugu Nxumalo, Tu Nokwe",2019-01-10,1986,TV-14,1 Season,TV Dramas,"This miniseries recounts the early 19th-century conflict between the expanding British Empire in Africa and Shaka, the leader of the vast Zulu Nation.",netflix,Para adolescentes,Error 401 en la búsqueda
s8003,TV Show,Sherlock,Desconocido,"Benedict Cumberbatch, Martin Freeman, Una Stubbs, Rupert Graves, Mark Gatiss, Andrew Scott",2017-05-15,2017,TV-14,4 Seasons,"British TV Shows, Crime TV Shows, International TV Shows","In this updated take on Sir Arthur Conan Doyle's beloved mystery tales, the eccentric sleuth prowls the streets of modern London in search of clues.",netflix,Para adolescentes,Error 401 en la búsqueda
s8016,TV Show,Sid the Science Kid,Desconocido,"Drew Massey, Julianne Buescher, Victor Yerrid, Alice Dinnean, Donna Kimball, John Munro Cameron, Kristin Charney",2020-03-31,2008,TV-Y,1 Season,Kids' TV,"Armed with a healthy sense of humor and the help of his teacher, friends and family, curious kid Sid tackles questions youngsters have about science.",netflix,Para todas las edades / niños pequeños,Error 401 en la búsqueda
